 20080904, 005651.090525,    4.830,   -6.899,    34.95,    35.19,   163.60,    0.000,     0.00,    11.19
 20080904, 115640.380367,   -3.294,    6.807,    93.13,    27.09,    53.22,    0.000,     0.00,    29.45
 20080904, 124506.816917,    2.751,   -7.506,    20.51,    45.73,   197.48,    0.000,     0.00,    10.12
 20080908, 234422.143810,    7.215,   11.681,    27.17,    41.93,   353.48,    0.000,     0.00,    10.71
 20080910, 130034.592425,    8.870,  -11.762,    20.25,    54.46,   145.90,    0.000,     0.00,    19.72
 20080910, 173059.204512,    7.893,   -8.892,    68.70,    24.89,   292.16,    0.000,     0.00,    20.49
 20080911, 222734.799741,    9.200,   -6.480,    31.65,    53.12,   257.00,    0.000,     0.00,    30.23
 20080912, 041150.357787,  -10.206,   -6.151,    17.51,    49.14,    90.65,    0.000,     0.00,    11.13
 20080913, 062303.512862,    2.335,  -15.104,    31.54,    46.75,   229.42,    0.000,     0.00,    17.23
 20080913, 063954.461853,  -10.598,   -8.423,    28.80,    39.71,   344.10,    0.000,     0.00,    10.30
 20080913, 154324.306033,   -6.201,   -9.175,    55.75,    43.94,    72.38,    0.000,     0.00,    25.72
 20080913, 165337.389112,   -6.939,   -9.895,    20.57,    48.37,   281.47,    0.000,     0.00,    12.27
 20080914, 033512.451462,    6.766,  -17.363,    39.74,    14.00,    51.96,    0.000,     0.00,    10.98
 20080914, 194358.631416,   -9.797,   -2.611,    25.84,    50.10,   120.14,    0.000,     0.00,    18.10
 20080915, 034558.347488,    8.353,   10.432,    43.35,    16.36,    28.68,    0.000,     0.00,    12.08
 20080915, 204733.451529,    6.201,   -7.795,    42.20,    30.56,   235.50,    0.000,     0.00,    12.77
 20080915, 221114.551672,    6.690,   -5.505,    25.07,    48.00,   309.92,    0.000,     0.00,    15.16
 20080917, 074127.105693,    1.130,   -3.604,    29.84,    42.02,    33.93,    0.000,     0.00,    11.79
 20080917, 151037.842364,   -7.954,   -0.701,    14.13,    54.42,   206.32,    0.000,     0.00,    13.88
 20080918, 040327.139152,   -2.310,   -4.527,    35.15,    46.16,    72.02,    0.000,     0.00,    18.37
 20080920, 015857.322621,   -5.773,  -14.520,    23.38,    49.25,   271.03,    0.000,     0.00,    14.86
